;DBO.33;DBO.34;DBO.35;DBO.36;DBO.43;DBO.44;DBO.47;DBO.48;DBO.51;DBO.52;DBO.55;DBO.56;DBO.61;DBO.62;DBO.73;DBO.74;DBO.77;DBO.78;DBO.81;DBO.82
hsa-miR-330-5p;3,91367652;4,028235302;4,381193033;3,662141836;3,47434292;3,542400682;4,346677368;4,00352778;3,702598046;3,406050547;2,555028986;3,619873707;4,133053582;3,789810397;3,911477448;4,061340153;4,110820573;3,414641096;3,81707065;3,964870591
hsa-miR-331-3p;6,250058913;7,221291775;6,641346586;6,912730556;6,574510905;7,030456603;6,335982125;6,557228838;7,011710262;6,85796469;6,096226463;7,510908503;6,889453647;7,216744633;6,861164268;5,597751647;5,604604225;6,380690837;6,419814258;6,003137572
hsa-miR-331-5p;3,358336682;3,396220833;3,311403136;3,05980467;3,47434292;2,555028986;3,10281927;3,352043066;2,555028986;3,051074119;3,477462405;3,23750614;3,076452259;2,555028986;3,531177434;2,555028986;3,215619227;3,167292986;2,555028986;2,555028986
hsa-miR-335-3p;5,689075515;5,210403226;4,928448103;5,087259736;4,727522223;5,028382531;5,501146681;4,99207115;5,435759182;5,360469962;5,255095689;5,518403542;4,945334129;4,802084104;4,915115551;4,986141106;5,908744065;6,453581812;5,553153467;6,003137572
hsa-miR-335-5p;7,172479852;7,112821688;6,873207136;6,477896967;6,53650766;6,574969706;6,273032485;6,408268736;5,957433249;6,176279041;5,348061469;5,987842993;6,549160857;6,3697238;6,63572586;6,744640871;7,056510699;7,198655022;6,644557491;6,936941837
hsa-miR-337-3p;3,583619519;3,859135618;3,476306879;4,086498758;6,033973243;6,287002123;5,844416072;6,612726328;6,284035839;5,844488485;4,990669514;5,180224658;6,051656815;5,985392857;6,007086028;6,12257039;4,421285566;5,35737974;4,768515109;5,541769371
hsa-miR-337-5p;3,213697417;2,980069334;2,555028986;3,662141836;4,654852703;4,287174425;5,005200716;4,704088086;4,226976084;4,192530954;2,555028986;3,885134724;3,979326299;4,464848091;4,915115551;4,061340153;3,481428941;3,414641096;4,628260025;3,106002321
hsa-miR-338-3p;4,871328996;4,596867966;4,707772186;4,154542538;3,47434292;4,36230608;3,632020121;3,525242151;3,702598046;3,914157453;3,839077562;3,716542101;3,979326299;3,12062091;3,739914033;3,450307704;4,326435419;4,459604009;3,81707065;3,867155552
hsa-miR-338-5p;2,555028986;3,153992122;3,092892362;3,420745234;3,210484289;3,132418028;2,555028986;2,555028986;2,555028986;3,051074119;2,555028986;2,555028986;2,555028986;3,12062091;2,555028986;3,450307704;3,215619227;2,555028986;2,555028986;2,555028986
hsa-miR-339-3p;3,91367652;4,563895347;4,381193033;4,154542538;4,211631137;4,624228205;4,046436068;4,259145383;4,455149224;5,228603266;4,661140919;5,005200716;4,697302968;4,39880432;4,306678434;3,802345232;3,844435773;4,11064688;4,470829646;4,05449585
hsa-miR-339-5p;3,478777215;3,656689745;3,092892362;4,154542538;3,834862272;3,688176665;3,492935468;3,122138887;3,55511652;3,742292911;2,555028986;3,885134724;3,893575935;3,999899641;2,555028986;2,555028986;2,555028986;2,555028986;4,078663879;3,329629233
hsa-miR-33a-3p;4,586553834;4,495270162;4,021242213;3,662141836;4,577855978;4,287174425;3,632020121;4,00352778;3,140044007;4,192530954;2,555028986;3,511603128;4,446984805;3,900083109;2,555028986;3,802345232;4,326435419;4,207904927;3,81707065;4,597455217
hsa-miR-33a-5p;5,59789887;6,218913352;5,40391038;5,774272383;5,729569316;5,471275355;5,582101719;5,52217723;4,964392278;4,515572921;6,246419671;5,452558521;4,827121058;4,587352073;5,649348325;5,367865431;5,401968538;6,20165653;5,394947864;5,131821597
hsa-miR-33b-5p;3,213697417;3,656689745;2,555028986;2,555028986;2,555028986;4,287174425;3,957222095;4,532236426;2,555028986;3,914157453;3,212744619;3,619873707;2,555028986;3,12062091;3,739914033;4,061340153;3,844435773;4,207904927;2,555028986;3,106002321
hsa-miR-340-3p;7,102113183;6,886687641;6,700047118;6,804037095;6,951560739;6,954651661;7,11283852;6,612726328;7,377901592;6,866686877;7,573839159;7,008102245;6,954237808;6,888747417;6,861164268;7,490272565;7,12302464;8,102567569;8,335771553;8,335920572
hsa-miR-340-5p;4,045957667;3,656689745;3,83751626;3,05980467;2,555028986;3,542400682;3,10281927;2,555028986;2,555028986;2,555028986;2,555028986;3,039841164;3,076452259;2,555028986;3,251722881;2,555028986;3,215619227;4,297734177;2,555028986;3,106002321
hsa-miR-342-3p;8,466755089;8,252749816;8,321347012;8,419311707;9,315978138;9,461915825;8,05690758;8,451849625;8,465776819;8,723923544;9,786053596;10,07534607;7,368105952;7,476248031;9,475261661;9,625391711;8,497731376;8,108198574;8,398589811;8,514296103
hsa-miR-342-5p;3,358336682;2,980069334;3,476306879;3,265340252;3,975262653;4,028050139;4,046436068;4,00352778;3,55511652;2,555028986;4,802946369;3,960122956;3,288527189;3,522706452;2,555028986;4,271423705;3,844435773;4,459604009;3,46118584;4,05449585
hsa-miR-345-5p;3,478777215;3,396220833;4,441832309;4,393134118;4,211631137;3,688176665;3,10281927;4,095215399;3,702598046;3,406050547;3,212744619;3,960122956;3,697255579;3,349935536;3,911477448;3,450307704;3,481428941;3,886618046;2,555028986;3,759276608
hsa-miR-34a-5p;3,677299107;4,079255952;4,021242213;3,762257255;3,671993356;3,688176665;3,10281927;3,352043066;2,555028986;3,253171485;3,839077562;3,716542101;4,058818989;3,789810397;4,18939598;2,555028986;2,555028986;4,297734177;2,555028986;3,498263325
hsa-miR-361-3p;6,045972615;5,647110099;5,964250922;5,95589636;5,729569316;5,592188477;5,754583302;6,241951759;5,332192368;5,826572768;6,382284589;5,84237474;5,053964422;5,361193317;5,649348325;5,092032962;5,486587259;4,956782557;4,768515109;4,976322251
hsa-miR-361-5p;4,045957667;4,263293561;4,250077182;3,762257255;3,975262653;4,287174425;4,411283192;3,525242151;2,555028986;3,990548528;2,555028986;4,030248218;4,390363084;4,464848091;4,059028637;2,555028986;4,877026044;4,533263522;3,81707065;4,651255924
hsa-miR-3613-5p;4,219085148;4,660377004;4,499656456;4,393134118;4,654852703;4,624228205;5,044478998;4,259145383;4,046191027;3,533170802;3,212744619;3,804361123;4,501147084;4,39880432;4,059028637;4,606186896;4,223539589;4,533263522;4,078663879;4,214891142
hsa-miR-3615;4,321763095;3,728924343;4,102694029;4,446121458;3,834862272;3,688176665;3,859968736;4,704088086;4,307887488;4,562091429;4,104527953;4,379404569;4,553077489;3,66582906;4,18939598;4,061340153;3,985739817;3,60045415;4,078663879;3,964870591
hsa-miR-3617-5p;3,022782068;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,668707193;2,555028986;3,051074119;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,215619227;2,555028986;2,555028986;2,555028986
hsa-miR-362-3p;2,555028986;3,286040622;3,311403136;2,555028986;2,555028986;2,555028986;3,325205327;2,555028986;2,555028986;3,406050547;2,555028986;3,039841164;3,288527189;3,522706452;2,555028986;2,555028986;3,215619227;2,555028986;2,555028986;2,555028986
hsa-miR-362-5p;3,213697417;3,286040622;2,555028986;3,549907366;2,555028986;2,555028986;2,555028986;3,525242151;3,140044007;3,643678197;3,212744619;2,555028986;3,076452259;3,522706452;2,555028986;2,555028986;3,680471447;3,60045415;3,46118584;3,106002321
hsa-miR-363-3p;3,677299107;4,305143619;4,102694029;3,265340252;3,210484289;3,542400682;3,325205327;3,903494806;3,140044007;3,253171485;2,555028986;3,804361123;3,288527189;3,999899641;3,531177434;2,555028986;4,110820573;3,167292986;2,555028986;3,759276608
hsa-miR-3679-3p;3,022782068;2,555028986;2,555028986;3,05980467;2,555028986;2,555028986;2,555028986;3,122138887;2,555028986;3,253171485;2,555028986;3,039841164;3,076452259;3,789810397;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-3682-5p;2,555028986;2,555028986;3,311403136;2,555028986;2,555028986;3,132418028;2,555028986;2,555028986;3,376887026;3,051074119;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-369-3p;3,213697417;3,859135618;3,731809889;2,555028986;4,727522223;4,500066008;4,78944864;4,532236426;3,702598046;3,643678197;3,839077562;3,619873707;4,785256658;4,464848091;4,413571689;4,061340153;3,215619227;3,60045415;2,555028986;4,651255924
hsa-miR-369-5p;3,022782068;3,578343142;3,476306879;3,762257255;4,727522223;5,267575143;5,005200716;4,902830585;4,6479285;5,200643454;3,477462405;4,566471013;4,827121058;5,425251764;4,603238655;4,450016078;3,680471447;3,167292986;4,290696315;3,106002321
hsa-miR-370-3p;3,022782068;2,980069334;3,092892362;3,05980467;4,211631137;4,207033222;5,005200716;4,704088086;3,702598046;4,061955403;4,104527953;3,885134724;4,268617813;4,39880432;3,739914033;3,802345232;3,680471447;3,167292986;3,81707065;3,106002321
hsa-miR-374a-3p;5,158436469;5,647110099;5,082000821;5,265822311;4,861789103;5,071278374;4,879978612;4,756653893;5,435759182;4,12909601;4,930978293;4,609212076;4,785256658;3,999899641;4,603238655;5,44878378;4,742144976;5,277930977;4,628260025;5,398094947
hsa-miR-374a-5p;5,616614435;4,720915651;4,754959644;4,682067502;5,198825805;4,43309284;4,346677368;4,469392191;4,86707503;3,990548528;4,216875639;3,960122956;5,186464977;4,897573913;4,768414141;6,021607511;5,056777074;5,728048152;5,62600582;6,041962582
hsa-miR-374b-5p;9,058817348;8,556341134;8,404643705;8,493940038;8,801106851;8,765601377;8,680902562;8,062526839;9,383840749;8,821138513;8,161263649;8,612900589;9,116168126;9,14723175;8,077519227;9,343442806;9,034783145;9,745443165;9,154531825;9,80565052
hsa-miR-376a-2-5p;2,555028986;2,980069334;2,555028986;2,555028986;3,210484289;3,542400682;3,632020121;3,525242151;2,555028986;2,555028986;2,555028986;3,23750614;3,076452259;3,66582906;3,251722881;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-376a-3p;3,022782068;3,153992122;3,476306879;3,420745234;4,983724495;4,790589227;5,969289087;5,115752601;4,815614386;4,919235417;3,839077562;4,327875624;5,217674989;4,329026495;5,167706752;3,802345232;3,680471447;4,533263522;4,078663879;4,287531073
hsa-miR-376a-5p;2,555028986;3,578343142;2,555028986;2,555028986;4,495919249;4,121031779;3,492935468;3,525242151;3,376887026;3,406050547;4,104527953;3,23750614;3,581755911;4,254995528;3,739914033;2,555028986;3,481428941;2,555028986;3,46118584;3,106002321
hsa-miR-376b-3p;2,555028986;2,980069334;2,555028986;3,265340252;3,671993356;3,542400682;4,472683684;4,180055387;2,555028986;3,253171485;2,555028986;2,555028986;3,076452259;3,349935536;4,915115551;3,450307704;3,481428941;3,167292986;2,555028986;3,106002321
hsa-miR-376c-3p;4,736677097;4,887385982;4,658812374;4,844037334;7,296021089;6,862815694;7,899931298;7,520225436;6,549591734;6,892539887;5,73766339;5,641457265;6,998785916;7,047162061;7,129914871;7,105215002;4,811305806;5,35737974;5,94254614;5,514194914
hsa-miR-377-3p;3,213697417;2,980069334;3,092892362;3,265340252;4,099576262;4,028050139;3,859968736;3,668707193;3,830224288;3,406050547;3,979876187;3,619873707;3,893575935;3,789810397;2,555028986;3,450307704;3,215619227;3,167292986;3,46118584;3,106002321
hsa-miR-377-5p;3,213697417;3,396220833;2,555028986;2,555028986;3,47434292;4,500066008;3,957222095;4,180055387;3,943630251;3,742292911;3,477462405;3,23750614;3,581755911;3,999899641;3,531177434;2,555028986;2,555028986;3,753967133;2,555028986;3,329629233
hsa-miR-378a-3p;5,158436469;5,230789136;5,514257653;5,022132697;5,294882594;5,028382531;5,119777388;5,551229566;4,762069376;5,256005244;5,517145422;4,874497831;4,907081959;4,986684177;5,108831294;3,802345232;5,357644063;4,668906951;3,81707065;5,131821597
hsa-miR-378a-5p;3,358336682;2,980069334;3,476306879;3,05980467;2,555028986;3,542400682;2,555028986;3,525242151;3,376887026;4,061955403;2,555028986;3,511603128;3,288527189;3,900083109;3,531177434;4,450016078;3,481428941;2,555028986;2,555028986;2,555028986
hsa-miR-378c;3,583619519;3,153992122;3,613122211;3,420745234;3,47434292;3,366309161;3,492935468;3,792975276;2,555028986;3,533170802;3,979876187;3,23750614;2,555028986;3,522706452;3,251722881;3,450307704;3,844435773;3,414641096;2,555028986;3,106002321
hsa-miR-378d;2,555028986;2,980069334;3,092892362;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,406050547;2,555028986;3,23750614;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-379-3p;3,358336682;3,153992122;3,311403136;3,05980467;4,099576262;4,737456737;4,278458298;4,469392191;3,830224288;4,606971503;3,675726016;3,804361123;4,268617813;4,254995528;3,739914033;4,606186896;3,680471447;2,555028986;3,81707065;3,638072977
hsa-miR-379-5p;3,762465377;3,153992122;4,021242213;4,014108504;5,729569316;5,303676265;6,425489777;6,073624237;4,916618675;4,606971503;4,583976065;4,476422814;5,870434182;6,252769224;5,689492586;6,504948335;4,223539589;4,602877068;5,216342742;5,203378377
hsa-miR-380-3p;3,022782068;2,980069334;2,555028986;3,265340252;4,211631137;3,688176665;4,206125255;4,33331907;4,046191027;3,831836239;2,555028986;3,23750614;3,800203191;3,900083109;3,739914033;3,450307704;2,555028986;2,555028986;4,290696315;3,638072977
hsa-miR-381-3p;3,478777215;3,153992122;3,092892362;3,05980467;4,654852703;4,500066008;5,191131122;4,85587322;4,52271333;4,12909601;3,212744619;4,030248218;4,20278895;4,527580674;5,047293834;3,450307704;3,481428941;3,414641096;4,290696315;3,498263325
hsa-miR-382-3p;2,555028986;2,555028986;3,092892362;3,05980467;3,47434292;4,028050139;3,632020121;3,122138887;3,376887026;3,253171485;2,555028986;2,555028986;3,076452259;3,12062091;2,555028986;4,061340153;3,215619227;2,555028986;2,555028986;3,106002321
hsa-miR-382-5p;6,261893093;5,842814623;6,349953342;6,176465695;9,005476641;8,86045709;9,723144746;9,703983805;8,035683102;8,184297691;8,940686094;7,652261433;8,910484613;8,706900714;9,506087091;9,595198978;7,576422722;7,111514613;7,902067524;8,193482412
hsa-miR-3928-3p;3,358336682;2,980069334;3,092892362;3,05980467;3,47434292;3,542400682;3,10281927;3,122138887;2,555028986;2,555028986;3,212744619;3,387123554;3,076452259;3,12062091;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-409-3p;4,663789368;4,938539083;5,045217841;6,006130553;7,868735912;8,404504603;9,013325761;9,078406832;8,36217702;7,982866458;7,456125923;7,243540355;8,122019194;8,241095534;8,473297834;8,55529784;6,393407146;6,756658998;7,256188956;7,172512759
hsa-miR-409-5p;3,022782068;2,555028986;2,555028986;3,05980467;3,834862272;3,814378079;4,046436068;3,903494806;4,046191027;4,061955403;3,979876187;4,030248218;4,697302968;4,527580674;4,688448397;4,745388025;3,481428941;4,297734177;4,290696315;4,752588059
hsa-miR-410-3p;3,022782068;3,286040622;2,555028986;2,555028986;2,555028986;2,555028986;3,10281927;3,122138887;3,140044007;3,643678197;4,104527953;2,555028986;3,448726168;4,091394866;3,251722881;3,450307704;3,215619227;2,555028986;3,81707065;3,106002321
hsa-miR-411-3p;3,213697417;4,028235302;3,731809889;3,265340252;4,495919249;4,682075965;5,501146681;5,333855115;4,86707503;4,810632046;4,868502043;3,885134724;4,827121058;5,294027286;4,603238655;5,795160714;3,481428941;3,167292986;4,078663879;4,42089819
hsa-miR-411-5p;3,213697417;3,396220833;3,092892362;3,05980467;4,211631137;4,36230608;5,005200716;4,180055387;4,226976084;4,192530954;2,555028986;2,555028986;4,058818989;4,39880432;4,603238655;5,367865431;2,555028986;3,167292986;3,46118584;3,638072977
hsa-miR-412-5p;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,542400682;3,10281927;3,122138887;2,555028986;2,555028986;2,555028986;3,039841164;2,555028986;2,555028986;3,251722881;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-421;4,964056802;4,938539083;4,754959644;4,724473839;5,24769271;4,890841952;4,96474453;5,739296345;5,22023282;5,433949012;4,104527953;4,476422814;5,248191027;5,361193317;4,982826318;5,732386301;5,401968538;4,849024511;4,768515109;4,891286252
hsa-miR-423-3p;7,062228191;7,899095307;7,613616252;8,117058602;7,261577694;7,667637309;7,418237832;8,077349258;7,94677823;8,583185534;6,293160228;8,434389228;8,13801254;8,029989842;7,562484728;7,245335295;7,1865967;7,188046932;7,466467007;7,082863016
hsa-miR-423-5p;10,16545438;9,803973806;10,11195119;10,06429406;10,0904924;10,07825699;10,24139045;10,52488546;10,34533669;10,43840171;11,19496732;10,33457459;10,14609483;10,21459831;10,51250421;10,43639939;10,79733741;10,7098999;10,19676189;10,59886358
hsa-miR-424-3p;4,625750506;4,263293561;4,800508802;5,022132697;5,340511345;5,19240054;4,531216487;4,532236426;5,055134332;5,503738594;5,206148469;5,908879156;3,697255579;3,66582906;4,915115551;5,367865431;5,311853555;4,849024511;5,010941203;4,934478762
hsa-miR-424-5p;4,321763095;4,660377004;4,499656456;4,54580396;5,384682845;5,112859773;3,632020121;4,00352778;5,010525696;5,051561712;4,802946369;5,180224658;3,979326299;3,789810397;5,330530553;4,606186896;5,781594337;5,538117264;5,117510462;4,702906986
hsa-miR-425-3p;6,844282645;6,748356454;6,862975798;6,756200178;6,416037758;6,574969706;6,381436929;6,779545637;6,549591734;6,758349516;6,709127963;6,857519777;5,831229639;6,217513189;6,185102043;5,912908006;5,938822115;5,786053282;5,761261692;5,768194773
hsa-miR-425-5p;7,348539286;7,265386066;7,27905064;7,439878861;7,351655356;6,965728948;6,724533146;6,742735671;7,690245742;7,557509312;6,06957717;7,389208771;7,075648855;6,8998697;7,213923226;7,490272565;7,712115455;7,609576973;7,749709185;7,558901971
hsa-miR-4286;6,796422186;7,553066264;6,990613086;7,013771658;6,189492238;6,589387337;6,576312631;6,484687119;6,693576561;7,272982027;6,808727379;7,943009608;6,85107785;8,507312634;7,356247141;6,646781798;7,247476907;7,339495835;6,868737098;7,344342235
hsa-miR-4301;2,555028986;2,980069334;2,555028986;2,555028986;2,555028986;3,132418028;2,555028986;3,668707193;3,376887026;2,555028986;2,555028986;3,387123554;3,076452259;2,555028986;3,739914033;4,606186896;2,555028986;3,167292986;3,46118584;2,555028986
hsa-miR-431-3p;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,132418028;3,10281927;3,668707193;3,55511652;3,406050547;3,212744619;3,23750614;3,288527189;2,555028986;3,251722881;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-431-5p;2,555028986;2,980069334;2,555028986;2,555028986;3,47434292;2,555028986;3,752615045;3,668707193;3,140044007;3,533170802;2,555028986;3,23750614;3,893575935;3,999899641;2,555028986;2,555028986;2,555028986;3,167292986;2,555028986;3,759276608
hsa-miR-432-5p;3,762465377;3,578343142;3,613122211;3,05980467;5,978105517;5,902721122;7,265598638;7,003418904;5,862523195;5,570202431;4,990669514;5,095527071;6,630808802;6,304070671;7,085995192;6,836246428;5,678095357;5,318226457;6,05166838;6,02268283
hsa-miR-4433b-5p;4,736677097;5,189709785;4,102694029;4,393134118;3,671993356;3,688176665;5,323585437;4,948192686;4,706248048;4,772358668;4,73396407;5,518403542;5,444769867;5,898742994;5,167706752;6,305254796;4,877026044;5,636294644;5,117510462;5,621373454
hsa-miR-4441;3,478777215;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-4446-3p;6,112949278;6,071328028;5,514257653;5,588034942;6,477540792;5,902721122;6,712750404;6,469726701;6,10961993;6,297760802;7,486468771;6,581994679;6,607951924;6,578319269;6,977974155;7,616002869;6,720572991;6,945019774;6,573493119;6,642472246
hsa-miR-4446-5p;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,55511652;3,051074119;2,555028986;3,23750614;2,555028986;2,555028986;2,555028986;4,450016078;3,215619227;2,555028986;2,555028986;2,555028986
hsa-miR-4454;3,840853886;4,96340114;5,045217841;5,179451298;5,148151986;4,737456737;4,835486467;4,532236426;5,22023282;5,142951263;4,216875639;5,84237474;5,217674989;5,920907498;5,330530553;4,450016078;3,680471447;4,602877068;4,470829646;4,42089819
hsa-miR-4466;3,358336682;3,656689745;3,311403136;3,265340252;3,834862272;3,926560297;3,325205327;3,792975276;4,140122786;3,643678197;4,583976065;3,960122956;3,288527189;3,12062091;2,555028986;3,450307704;3,481428941;3,167292986;3,81707065;3,638072977
hsa-miR-4473;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,132418028;2,555028986;2,555028986;2,555028986;3,051074119;2,555028986;2,555028986;2,555028986;2,555028986;3,251722881;2,555028986;2,555028986;2,555028986;2,555028986;3,329629233
hsa-miR-4482-5p;2,555028986;2,555028986;3,092892362;3,265340252;2,555028986;2,555028986;3,10281927;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-4485-3p;4,461159643;5,168698919;5,082000821;5,631607511;4,861789103;5,562926751;5,707424558;5,492507522;5,957433249;4,515572921;6,382284589;5,641457265;5,363914618;5,545144813;6,485727425;6,347489277;4,110820573;5,728048152;4,768515109;4,752588059
hsa-miR-4488;3,022782068;2,980069334;4,021242213;4,446121458;3,210484289;3,132418028;3,492935468;2,555028986;3,830224288;3,253171485;4,414005912;3,716542101;3,581755911;3,789810397;3,251722881;3,450307704;2,555028986;3,886618046;2,555028986;3,498263325
hsa-miR-450a-1-3p;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,619873707;2,555028986;2,555028986;2,555028986;2,555028986;3,215619227;2,555028986;2,555028986;2,555028986
hsa-miR-450a-5p;2,555028986;2,980069334;2,555028986;2,555028986;3,671993356;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,23750614;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,60045415;2,555028986;2,555028986
hsa-miR-4511;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,23750614;2,555028986;2,555028986;2,555028986;4,061340153;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-4516;2,555028986;2,555028986;3,092892362;3,265340252;2,555028986;3,132418028;3,10281927;2,555028986;3,140044007;2,555028986;3,979876187;3,387123554;3,076452259;4,091394866;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-451a;3,213697417;2,555028986;3,092892362;3,662141836;3,210484289;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,448726168;2,555028986;2,555028986;4,271423705;3,215619227;2,555028986;2,555028986;2,555028986
hsa-miR-452-5p;4,219085148;4,263293561;3,476306879;3,853128365;4,313943638;4,563658391;4,640769439;4,469392191;3,376887026;3,643678197;3,839077562;4,158556209;3,448726168;3,349935536;3,739914033;3,802345232;3,481428941;2,555028986;4,078663879;3,964870591
hsa-miR-454-3p;7,326272864;7,024310132;7,125043108;6,613086811;6,965905417;6,920897745;7,224767049;6,59905229;7,107239438;6,089122873;7,223668538;6,717180287;7,132712612;6,79652315;7,009674796;7,413167723;7,135965915;7,450131659;7,30077488;7,455616106
hsa-miR-454-5p;3,762465377;3,91851749;3,731809889;3,265340252;3,47434292;3,542400682;3,632020121;3,668707193;3,702598046;3,253171485;3,477462405;3,619873707;3,800203191;3,900083109;3,251722881;4,271423705;4,110820573;4,459604009;3,46118584;4,05449585
hsa-miR-4646-3p;3,022782068;3,153992122;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,376887026;2,555028986;2,555028986;3,039841164;3,448726168;2,555028986;2,555028986;2,555028986;2,555028986;4,004328361;2,555028986;2,555028986
hsa-miR-4659b-3p;3,583619519;3,492318011;3,83751626;3,549907366;3,47434292;3,366309161;3,859968736;3,352043066;2,555028986;3,253171485;2,555028986;3,387123554;3,581755911;3,349935536;3,251722881;4,061340153;3,215619227;3,167292986;2,555028986;3,329629233
hsa-miR-4662a-5p;2,555028986;2,555028986;2,555028986;3,05980467;3,671993356;2,555028986;3,10281927;2,555028986;2,555028986;2,555028986;2,555028986;3,039841164;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,46118584;3,498263325
hsa-miR-4685-3p;3,022782068;2,555028986;2,555028986;3,05980467;2,555028986;2,555028986;3,10281927;2,555028986;2,555028986;3,051074119;2,555028986;3,23750614;3,076452259;3,522706452;2,555028986;2,555028986;3,215619227;2,555028986;3,46118584;3,498263325
hsa-miR-4687-5p;3,583619519;3,492318011;3,092892362;4,592850289;3,47434292;3,366309161;4,346677368;4,095215399;3,830224288;4,061955403;3,675726016;4,158556209;3,979326299;3,66582906;4,059028637;4,061340153;3,985739817;4,207904927;4,290696315;4,214891142
hsa-miR-4710;3,022782068;3,286040622;3,311403136;3,420745234;3,210484289;3,542400682;3,492935468;3,122138887;2,555028986;3,253171485;3,477462405;3,619873707;3,076452259;3,999899641;3,739914033;3,450307704;2,555028986;3,414641096;3,46118584;3,106002321
hsa-miR-4719;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,844435773;2,555028986;2,555028986;2,555028986
hsa-miR-4742-5p;3,840853886;2,980069334;3,476306879;3,549907366;3,210484289;3,132418028;3,492935468;3,352043066;2,555028986;3,051074119;4,216875639;3,039841164;3,448726168;3,12062091;3,739914033;3,802345232;3,215619227;3,167292986;3,46118584;3,329629233
hsa-miR-4777-3p;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,60045415;2,555028986;2,555028986
hsa-miR-4785;2,555028986;2,555028986;2,555028986;2,555028986;3,47434292;2,555028986;2,555028986;2,555028986;3,140044007;2,555028986;2,555028986;3,039841164;2,555028986;3,349935536;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-4789-3p;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;3,132418028;2,555028986;2,555028986;3,376887026;2,555028986;2,555028986;3,039841164;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986;2,555028986
hsa-miR-484;6,250058913;7,063706314;7,036834544;7,451920121;6,734052271;6,713004691;7,010808362;7,187974739;7,308177209;7,552120652;5,631733941;7,874606543;7,453722825;7,269101308;7,280365964;7,176981236;6,867618672;7,450131659;7,233366821;7,146199902
hsa-miR-485-3p;3,762465377;3,728924343;3,731809889;4,086498758;5,340511345;5,831262574;5,969289087;6,514146573;5,22023282;5,457602977;4,802946369;5,066082131;5,154527048;5,186710944;6,128204292;5,281925455;4,110820573;4,297734177;4,078663879;4,482539962
hsa-miR-485-5p;2,555028986;3,153992122;2,555028986;3,265340252;4,577855978;3,814378079;4,692236371;4,704088086;3,55511652;3,253171485;4,104527953;3,885134724;4,058818989;4,176062044;4,603238655;4,450016078;3,985739817;3,167292986;3,46118584;3,106002321
hsa-miR-486-3p;5,305509841;4,987811559;4,928448103;5,320530782;5,695182395;5,562926751;5,501146681;5,462192728;5,786910597;6,323406772;7,187167689;6,119766574;5,248191027;6,477821271;5,224151656;5,44878378;5,357644063;5,57161395;6,573493119;5,922145615
