;DBO.33;DBO.34;DBO.35;DBO.36;DBO.43;DBO.44;DBO.47;DBO.48;DBO.51;DBO.52;DBO.55;DBO.56;DBO.61;DBO.62;DBO.73;DBO.74;DBO.77;DBO.78;DBO.81;DBO.82
hsa-miR-3161;5,430175663;5,379888871;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,192399615;4,877846003;4,877846003;5,208593941;5,496454277;4,877846003;4,877846003;5,175239872;5,353368057;4,877846003;4,877846003
hsa-miR-3177-3p;4,877846003;4,877846003;4,877846003;4,877846003;5,172896567;4,877846003;4,877846003;4,877846003;4,877846003;5,10048882;4,877846003;5,095408904;5,111975611;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,227469525
hsa-miR-3188;4,877846003;5,147164061;4,877846003;5,104438911;4,877846003;4,877846003;4,877846003;5,31811457;4,877846003;5,262715197;4,877846003;5,095408904;4,877846003;4,877846003;5,191736903;5,449279274;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-3198;5,087699203;5,068420676;4,877846003;4,877846003;4,877846003;4,877846003;5,123925216;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,305526466
hsa-miR-32-3p;6,475287646;6,729962676;6,799145189;6,590162433;6,297674396;6,063096102;6,316188246;6,611703909;5,939513477;5,781873727;6,890251538;5,810741228;6,251127388;6,03982296;6,43534527;6,554666574;6,104529172;6,391706838;5,584055229;6,126272496
hsa-miR-32-5p;5,963468164;6,459966313;6,409252394;5,941416061;6,349064444;5,896034487;5,954519981;6,091817925;5,462683251;5,50329069;5,998214191;5,592766971;5,448251089;5,905264985;5,639364543;5,772857467;5,757899676;5,648688058;5,456354007;5,689064488
hsa-miR-320a-3p;6,66361676;6,55981332;6,991014976;6,768427135;7,105121517;6,562090303;6,770790344;7,037025009;6,388000567;6,586730547;7,358786046;7,004999797;6,791232295;6,679740727;7,075053356;7,193429383;7,444659693;6,841162649;6,65123473;6,792753054
hsa-miR-320b;5,999786863;5,93300758;6,393205622;6,209766057;6,512427924;5,983318222;6,182409118;5,90794505;5,775536474;5,945145458;6,302286805;6,253179613;6,041210671;5,746238539;5,984497661;5,855278589;5,966546264;6,567002162;5,783732559;5,689064488
hsa-miR-323a-3p;4,877846003;5,207453738;5,219092727;5,269516031;6,029300006;6,160253167;6,05215718;6,138504227;6,266049751;6,312956549;5,596903339;5,921768633;6,497758174;6,263546674;5,899478394;6,1248003;5,391148055;5,353368057;5,690678592;5,528017448
hsa-miR-323b-3p;5,240685896;5,379888871;4,877846003;5,269516031;6,095368939;6,227493974;6,241809033;6,287032268;6,15267222;6,563264546;5,596903339;5,810741228;5,928564041;5,961467237;6,43534527;6,514232682;4,877846003;5,426115236;5,584055229;5,613335108
hsa-miR-324-3p;5,706558587;5,83276903;5,359329918;5,79742668;5,172896567;5,648248438;5,647790584;5,782980426;5,90911597;6,064763539;5,173927967;5,856894247;5,741869719;5,813554245;5,57432937;5,575473079;5,656581701;5,987397771;5,584055229;5,528017448
hsa-miR-324-5p;6,221941523;6,18157621;6,097908252;6,226453817;5,751146786;6,160253167;6,07508298;6,267047323;6,308222015;6,006850153;6,275581676;6,405708852;6,285129037;6,201384404;6,583485727;5,680861474;6,588108198;6,076434716;6,573583243;6,249277681
hsa-miR-326;7,700118103;8,395618745;8,215227668;8,379895213;7,807424178;7,824631533;7,695349009;7,832516116;8,480322337;8,683078639;6,403067407;8,713697431;8,363486386;8,481286547;7,798310685;7,240586954;7,527592506;7,299538916;8,017368829;7,416774597
hsa-miR-328-3p;8,226839873;8,968661965;8,843452155;9,535827161;8,420304614;9,15124842;8,949470145;9,308745711;9,750050524;9,744252163;7,901547111;9,868516464;9,544552175;9,533398521;9,155090866;9,175900135;8,375203795;8,695238796;8,773939414;8,460270387
hsa-miR-329-5p;4,877846003;4,877846003;4,877846003;5,197969105;5,294389725;5,244361226;5,123925216;5,132691214;4,877846003;5,192399615;5,653215175;4,877846003;5,111975611;5,545184391;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-330-3p;5,654331051;5,83276903;5,737129657;5,963279082;5,751146786;6,010661535;5,873792428;5,93655288;6,025079101;5,640942108;5,388899263;5,962526535;5,448251089;5,813554245;5,942985296;5,680861474;5,600035648;5,489924187;5,584055229;5,528017448
hsa-miR-330-5p;5,5030569;5,559124629;5,737129657;5,382467768;5,294389725;5,326136086;5,719343474;5,546966622;5,401647662;5,262715197;4,877846003;5,362510234;5,61112301;5,443265905;5,501988056;5,575473079;5,600035648;5,266690025;5,456354007;5,528017448
hsa-miR-331-3p;6,860162206;7,584954421;7,140531386;7,344333127;7,091501627;7,435046016;6,920341579;7,078899514;7,42050975;7,302603404;6,754385871;7,818931783;7,326560179;7,581342151;7,305033091;6,428902336;6,433199955;6,951965297;6,979812212;6,691603543
hsa-miR-331-5p;5,240685896;5,258170279;5,219092727;5,104438911;5,294389725;4,877846003;5,123925216;5,237786059;4,877846003;5,10048882;5,295840803;5,185236262;5,111975611;4,877846003;5,320887904;4,877846003;5,175239872;5,15321505;4,877846003;4,877846003
hsa-miR-335-3p;6,486576551;6,193721872;6,031715549;6,122049002;5,920669708;6,088287528;6,368830639;6,067626248;6,328711876;6,283052406;6,220095029;6,379491228;6,041210671;5,961467237;6,024236732;6,064263561;6,628883881;7,003977126;6,401050807;6,691603543
hsa-miR-335-5p;7,546279767;7,499318576;7,314187406;7,021452181;7,063830784;7,091836611;6,876175597;6,971577592;6,661117008;6,809115522;6,275581676;6,681376712;7,073027022;6,944188375;7,13639021;7,2172165;7,455305844;7,566990928;7,142898552;7,362876885
hsa-miR-337-3p;5,345456252;5,476627246;5,295303247;5,587942786;6,712297819;6,88594041;6,586683289;7,119479044;6,883865232;6,586730547;6,066831146;6,17602288;6,724211261;6,679740727;6,694247753;6,772320953;5,757899676;6,281190455;5,943040573;6,393974238
hsa-miR-337-5p;5,174362776;5,068420676;4,877846003;5,382467768;5,881359938;5,688882661;6,07508298;5,90794505;5,658318945;5,640942108;4,877846003;5,489205444;5,535093081;5,780603814;6,024236732;5,575473079;5,297686451;5,266690025;5,867084241;5,12536887
hsa-miR-338-3p;5,999786863;5,850306274;5,909942443;5,621869721;5,294389725;5,727386308;5,368237005;5,31811457;5,401647662;5,50329069;5,466948433;5,408276545;5,535093081;5,132002131;5,41940867;5,28322197;5,708952819;5,777863064;5,456354007;5,480503287
hsa-miR-338-5p;4,877846003;5,147164061;5,119424443;5,269516031;5,172896567;5,137358895;4,877846003;4,877846003;4,877846003;5,10048882;4,877846003;4,877846003;4,877846003;5,132002131;4,877846003;5,28322197;5,175239872;4,877846003;4,877846003;4,877846003
hsa-miR-339-3p;5,5030569;5,83276903;5,737129657;5,621869721;5,650567849;5,864924896;5,56810453;5,674620636;5,775536474;6,204438329;5,884744123;6,07508298;5,904269366;5,746238539;5,698839411;5,449279274;5,469531861;5,599949154;5,783732559;5,572087566
hsa-miR-339-5p;5,296452522;5,379888871;5,119424443;5,621869721;5,464917139;5,394801717;5,303043992;5,132691214;5,332088582;5,42054325;4,877846003;5,489205444;5,493297262;5,545184391;4,877846003;4,877846003;4,877846003;4,877846003;5,584055229;5,227469525
hsa-miR-33a-3p;5,844811104;5,796545066;5,555679747;5,382467768;5,840183692;5,688882661;5,368237005;5,546966622;5,140823476;5,640942108;4,877846003;5,311747029;5,771276375;5,496454277;4,877846003;5,449279274;5,708952819;5,648688058;5,456354007;5,850619408
hsa-miR-33a-5p;6,428994616;6,838542467;6,309327578;6,541166104;6,512427924;6,350449109;6,419105618;6,381826514;6,051958222;5,807223525;6,857630686;6,33897778;5,975274043;5,845236086;6,461380942;6,287512265;6,308149007;6,826608148;6,303891075;6,147818291
hsa-miR-33b-5p;5,174362776;5,379888871;4,877846003;4,877846003;4,877846003;5,688882661;5,524278687;5,816011884;4,877846003;5,50329069;5,173927967;5,362510234;4,877846003;5,132002131;5,41940867;5,575473079;5,469531861;5,648688058;4,877846003;5,12536887
hsa-miR-340-3p;7,490925226;7,324451816;7,183975483;7,261807541;7,374101933;7,376477997;7,499331778;7,119479044;7,710535609;7,309229259;7,870758161;7,417715976;7,376159803;7,326021788;7,305033091;7,802011832;7,507325923;8,318912415;8,5231424;8,523274068
hsa-miR-340-5p;5,567868237;5,379888871;5,466195951;5,104438911;4,877846003;5,326136086;5,123925216;4,877846003;4,877846003;4,877846003;4,877846003;5,095408904;5,111975611;4,877846003;5,191736903;4,877846003;5,175239872;5,694270055;4,877846003;5,12536887
hsa-miR-342-3p;8,639419216;8,45001372;8,510404239;8,597178267;9,416175496;9,552980179;8,279367622;8,626133244;8,638546818;8,870711353;9,85957663;10,13598468;7,702614926;7,790534006;9,565531306;9,707163149;8,667073287;8,323799599;8,578772599;8,681885259
hsa-miR-342-5p;5,240685896;5,068420676;5,295303247;5,197969105;5,533102808;5,559033377;5,56810453;5,546966622;5,332088582;4,877846003;5,961941833;5,525696293;5,208593941;5,316930173;4,877846003;5,680861474;5,469531861;5,777863064;5,288273651;5,572087566
hsa-miR-345-5p;5,296452522;5,258170279;5,768590461;5,743303306;5,650567849;5,394801717;5,123925216;5,592272407;5,401647662;5,262715197;5,173927967;5,525696293;5,399110388;5,236815297;5,501988056;5,28322197;5,297686451;5,489924187;4,877846003;5,428651655
hsa-miR-34a-5p;5,38964461;5,584348872;5,555679747;5,430076179;5,387131156;5,394801717;5,123925216;5,237786059;4,877846003;5,192399615;5,466948433;5,408276545;5,574225656;5,443265905;5,639364543;4,877846003;4,877846003;5,694270055;4,877846003;5,305526466
hsa-miR-361-3p;6,720378172;6,459966313;6,665650547;6,660095708;6,512427924;6,425416943;6,528482759;6,854524658;6,266049751;6,575055285;6,953096516;6,585351303;6,102916988;6,283488386;6,461380942;6,1248003;6,35986005;6,047662879;5,943040573;6,058702769
hsa-miR-361-5p;5,567868237;5,676727905;5,67001815;5,430076179;5,533102808;5,688882661;5,752706744;5,31811457;4,877846003;5,540594515;4,877846003;5,560116767;5,741869719;5,780603814;5,57432937;4,877846003;6,002958361;5,816554288;5,456354007;5,879425693
hsa-miR-3613-5p;5,654331051;5,884332826;5,798849377;5,743303306;5,881359938;5,864924896;6,097485479;5,674620636;5,567983497;5,321819655;5,173927967;5,450247125;5,799632809;5,746238539;5,57432937;5,855278589;5,656581701;5,816554288;5,584055229;5,65221322
hsa-miR-3615;5,706558587;5,414170897;5,595990933;5,770826186;5,464917139;5,394801717;5,477029729;5,90794505;5,699457516;5,831812079;5,596903339;5,736205909;5,827034196;5,384212648;5,639364543;5,575473079;5,538236244;5,353368057;5,584055229;5,528017448
hsa-miR-3617-5p;5,087699203;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,385575088;4,877846003;5,10048882;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,175239872;4,877846003;4,877846003;4,877846003
hsa-miR-362-3p;4,877846003;5,207453738;5,219092727;4,877846003;4,877846003;4,877846003;5,225435281;4,877846003;4,877846003;5,262715197;4,877846003;5,095408904;5,208593941;5,316930173;4,877846003;4,877846003;5,175239872;4,877846003;4,877846003;4,877846003
hsa-miR-362-5p;5,174362776;5,207453738;4,877846003;5,329649269;4,877846003;4,877846003;4,877846003;5,31811457;5,140823476;5,373739828;5,173927967;4,877846003;5,111975611;5,316930173;4,877846003;4,877846003;5,391148055;5,353368057;5,288273651;5,12536887
hsa-miR-363-3p;5,38964461;5,698054916;5,595990933;5,197969105;5,172896567;5,326136086;5,225435281;5,498110439;5,140823476;5,192399615;4,877846003;5,450247125;5,208593941;5,545184391;5,320887904;4,877846003;5,600035648;5,15321505;4,877846003;5,428651655
hsa-miR-3679-3p;5,087699203;4,877846003;4,877846003;5,104438911;4,877846003;4,877846003;4,877846003;5,132691214;4,877846003;5,192399615;4,877846003;5,095408904;5,111975611;5,443265905;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-3682-5p;4,877846003;4,877846003;5,219092727;4,877846003;4,877846003;5,137358895;4,877846003;4,877846003;5,249241032;5,10048882;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-369-3p;5,174362776;5,476627246;5,415545593;4,877846003;5,920669708;5,799064609;5,954519981;5,816011884;5,401647662;5,373739828;5,466948433;5,362510234;5,952218185;5,780603814;5,753894204;5,575473079;5,175239872;5,353368057;4,877846003;5,879425693
hsa-miR-369-5p;5,087699203;5,342979044;5,295303247;5,430076179;5,920669708;6,227493974;6,07508298;6,017359682;5,877637246;6,187988387;5,295840803;5,834135829;5,975274043;6,322305395;5,853704734;5,772857467;5,391148055;5,15321505;5,690678592;5,12536887
hsa-miR-370-3p;5,087699203;5,068420676;5,119424443;5,104438911;5,650567849;5,648248438;6,07508298;5,90794505;5,401647662;5,575777553;5,596903339;5,489205444;5,679434368;5,746238539;5,41940867;5,449279274;5,391148055;5,15321505;5,456354007;5,12536887
hsa-miR-374a-3p;6,163299113;6,459966313;6,119020234;6,226453817;5,994482524;6,112852897;6,004603164;5,93655288;6,328711876;5,609147083;6,033136651;5,856894247;5,952218185;5,545184391;5,853704734;6,336668588;5,928633313;6,233645427;5,867084241;6,305799121
hsa-miR-374a-5p;6,440743919;5,917077678;5,935627163;5,896029916;6,186921607;5,764039301;5,719343474;5,782980426;5,997420593;5,540594515;5,653215175;5,525696293;6,179675473;6,014421156;5,942985296;6,703986821;6,104529172;6,511453705;6,44665333;6,717676116
hsa-miR-374b-5p;9,177238096;8,719554943;8,58414702;8,663685444;8,940850532;8,908545974;8,83175655;8,284226201;9,479688544;8,959105511;8,369965062;8,77039221;9,230274618;9,259063183;8,297200225;9,4418579;9,155056704;9,820972696;9,2658348;9,878223639
hsa-miR-376a-2-5p;4,877846003;5,068420676;4,877846003;4,877846003;5,172896567;5,326136086;5,368237005;5,31811457;4,877846003;4,877846003;4,877846003;5,185236262;5,111975611;5,384212648;5,191736903;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-376a-3p;5,087699203;5,147164061;5,295303247;5,269516031;6,062894123;5,955146534;6,669003948;6,138504227;5,96892183;6,026546039;5,466948433;5,709691136;6,197999742;5,710281233;6,168707165;5,449279274;5,391148055;5,816554288;5,584055229;5,689064488
hsa-miR-376a-5p;4,877846003;5,342979044;4,877846003;4,877846003;5,796885966;5,60512392;5,303043992;5,31811457;5,249241032;5,262715197;5,596903339;5,185236262;5,344581168;5,672513708;5,41940867;4,877846003;5,297686451;4,877846003;5,288273651;5,12536887
hsa-miR-376b-3p;4,877846003;5,068420676;4,877846003;5,197969105;5,387131156;5,326136086;5,784702897;5,634668103;4,877846003;5,192399615;4,877846003;4,877846003;5,111975611;5,236815297;6,024236732;5,28322197;5,297686451;5,15321505;4,877846003;5,12536887
hsa-miR-376c-3p;5,925653364;6,008733037;5,883490569;5,984633629;7,644596095;7,306287549;8,144583649;7,826583137;7,073340474;7,328913542;6,517615795;6,456395862;7,410508029;7,448028676;7,512739073;7,493355304;5,966546264;6,281190455;6,65123473;6,376888503
hsa-miR-377-3p;5,174362776;5,068420676;5,119424443;5,197969105;5,594440285;5,559033377;5,477029729;5,385575088;5,462683251;5,262715197;5,535362477;5,362510234;5,493297262;5,443265905;4,877846003;5,28322197;5,175239872;5,15321505;5,288273651;5,12536887
hsa-miR-377-5p;5,174362776;5,258170279;4,877846003;4,877846003;5,294389725;5,799064609;5,524278687;5,634668103;5,517643062;5,42054325;5,295840803;5,185236262;5,344581168;5,545184391;5,320887904;4,877846003;4,877846003;5,426115236;4,877846003;5,227469525
hsa-miR-378a-3p;6,163299113;6,205727565;6,376927289;6,084722682;6,243737563;6,088287528;6,140834813;6,399853939;5,939513477;6,22063378;6,378712984;6,001550571;6,019738045;6,064571381;6,134499976;5,449279274;6,28134968;5,888928142;5,456354007;6,147818291
hsa-miR-378a-5p;5,240685896;5,068420676;5,295303247;5,104438911;4,877846003;5,326136086;4,877846003;5,31811457;5,249241032;5,575777553;4,877846003;5,311747029;5,208593941;5,496454277;5,320887904;5,772857467;5,297686451;4,877846003;4,877846003;4,877846003
hsa-miR-378c;5,345456252;5,147164061;5,359329918;5,269516031;5,294389725;5,244361226;5,303043992;5,444783432;4,877846003;5,321819655;5,535362477;5,185236262;4,877846003;5,316930173;5,191736903;5,28322197;5,469531861;5,266690025;4,877846003;5,12536887
hsa-miR-378d;4,877846003;5,068420676;5,119424443;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,262715197;4,877846003;5,185236262;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-379-3p;5,240685896;5,147164061;5,219092727;5,104438911;5,594440285;5,926078107;5,684441754;5,782980426;5,462683251;5,855697553;5,388899263;5,450247125;5,679434368;5,672513708;5,41940867;5,855278589;5,391148055;4,877846003;5,456354007;5,371093289
hsa-miR-379-5p;5,430175663;5,147164061;5,555679747;5,552168645;6,512427924;6,248984014;6,983865334;6,739057191;6,025079101;5,855697553;5,843439054;5,786660627;6,603698947;6,862048463;6,486841938;7,040966887;5,656581701;5,853511757;6,197215618;6,189594119
hsa-miR-380-3p;5,087699203;5,068420676;4,877846003;5,197969105;5,650567849;5,394801717;5,647790584;5,712483046;5,567983497;5,463459518;4,877846003;5,185236262;5,448251089;5,496454277;5,41940867;5,28322197;4,877846003;4,877846003;5,690678592;5,371093289
hsa-miR-381-3p;5,296452522;5,147164061;5,119424443;5,104438911;5,881359938;5,799064609;6,182409118;5,991197235;5,810986728;5,609147083;5,173927967;5,560116767;5,646108685;5,813554245;6,099096426;5,28322197;5,297686451;5,266690025;5,690678592;5,305526466
hsa-miR-382-3p;4,877846003;4,877846003;5,119424443;5,104438911;5,294389725;5,559033377;5,368237005;5,132691214;5,249241032;5,192399615;4,877846003;4,877846003;5,111975611;5,132002131;4,877846003;5,575473079;5,175239872;4,877846003;4,877846003;5,12536887
hsa-miR-382-5p;6,868404026;6,585638293;6,930201021;6,809243931;9,128045956;8,99499715;9,799798158;9,781615705;8,261036985;8,390065395;9,068476084;7,935815353;9,040777956;8,855285305;9,594546208;9,67861593;7,872893121;7,498293496;8,146405413;8,398090531
hsa-miR-3928-3p;5,240685896;5,068420676;5,119424443;5,104438911;5,294389725;5,326136086;5,123925216;5,132691214;4,877846003;4,877846003;5,173927967;5,25396709;5,111975611;5,132002131;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-409-3p;5,886170439;6,037386674;6,097908252;6,693607736;8,11802042;8,584023504;9,135276244;9,195337123;8,546495645;8,215564987;7,774096069;7,602656721;8,335804141;8,439784815;8,645255385;8,718618952;6,960998618;7,226209918;7,612741316;7,546305765
hsa-miR-409-5p;5,087699203;4,877846003;4,877846003;5,104438911;5,464917139;5,455059528;5,56810453;5,498110439;5,567983497;5,575777553;5,535362477;5,560116767;5,904269366;5,813554245;5,899478394;5,930401948;5,297686451;5,694270055;5,690678592;5,934331771
hsa-miR-410-3p;5,087699203;5,207453738;4,877846003;4,877846003;4,877846003;4,877846003;5,123925216;5,132691214;5,140823476;5,373739828;5,596903339;4,877846003;5,282487898;5,590374128;5,191736903;5,28322197;5,175239872;4,877846003;5,456354007;5,12536887
hsa-miR-411-3p;5,174362776;5,559124629;5,415545593;5,197969105;5,796885966;5,896034487;6,368830639;6,267047323;5,997420593;5,966174928;5,998214191;5,489205444;5,975274043;6,243227679;5,853704734;6,554666574;5,297686451;5,15321505;5,584055229;5,757698423
hsa-miR-411-5p;5,174362776;5,258170279;5,119424443;5,104438911;5,650567849;5,727386308;6,07508298;5,634668103;5,658318945;5,640942108;4,877846003;4,877846003;5,574225656;5,746238539;5,853704734;6,287512265;4,877846003;5,15321505;5,288273651;5,371093289
hsa-miR-412-5p;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,326136086;5,123925216;5,132691214;4,877846003;4,877846003;4,877846003;5,095408904;4,877846003;4,877846003;5,191736903;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-421;6,051768749;6,037386674;5,935627163;5,919011827;6,21571307;6,010661535;6,05215718;6,518663265;6,199505694;6,327607402;5,596903339;5,786660627;6,216007865;6,283488386;6,062385284;6,514232682;6,308149007;5,987397771;5,943040573;6,01090954
hsa-miR-423-3p;7,459760642;8,143870815;7,903691381;8,331493832;7,617042225;7,948631337;7,743242206;8,297053047;8,184614425;8,74366031;6,890251538;8,610587346;8,349712745;8,256125555;7,861382052;7,6040869;7,557441705;7,558589446;7,78253934;7,475864688
hsa-miR-423-5p;10,22254473;9,876627738;10,17112343;10,12538224;10,15052006;10,13877772;10,29564714;10,56971913;10,39593431;10,48592724;11,223426;10,38553966;10,20393019;10,2698389;10,55771396;10,48398907;10,83462648;10,74946406;10,25266703;10,64151289
hsa-miR-424-3p;5,865740048;5,676727905;5,960600347;6,084722682;6,271043503;6,183153165;5,815473342;5,816011884;6,103587479;6,370429877;6,191221236;6,628972965;5,399110388;5,384212648;6,024236732;6,287512265;6,253869568;5,987397771;6,078348186;6,03510367
hsa-miR-424-5p;5,706558587;5,884332826;5,798849377;5,823183518;6,297674396;6,13683006;5,368237005;5,546966622;6,078111742;6,101540364;5,961941833;6,17602288;5,535093081;5,443265905;6,265053012;5,855278589;6,545893174;6,391706838;6,139521942;5,907304938
hsa-miR-425-3p;7,292225204;7,219995371;7,306409183;7,225866302;6,977117145;7,091836611;6,952494827;7,243377282;7,073340474;7,227476153;7,190727947;7,302265628;6,578086798;6,83757297;6,815189399;6,631630638;6,648766353;6,548774643;6,532780289;6,53724667
hsa-miR-425-5p;7,686819476;7,620083424;7,631006433;7,760849791;7,689332639;7,385001136;7,202202548;7,215792157;7,967511359;7,857277;6,736318251;7,719689278;7,470229847;7,334506597;7,579101788;7,802011832;7,985814566;7,900340963;8,017368829;7,858425823
hsa-miR-4286;7,256070651;7,853612983;7,40419182;7,422106511;6,818214764;7,10237453;7,092817246;7,02634332;7,179169194;7,626153248;7,265344019;8,181387968;7,297377191;8,675638716;7,693037598;7,144538997;7,605793694;7,679530786;7,310787831;7,683435881
hsa-miR-4301;4,877846003;5,068420676;4,877846003;4,877846003;4,877846003;5,137358895;4,877846003;5,385575088;5,249241032;4,877846003;4,877846003;5,25396709;5,111975611;4,877846003;5,41940867;5,855278589;4,877846003;5,15321505;5,288273651;4,877846003
hsa-miR-431-3p;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,137358895;5,123925216;5,385575088;5,332088582;5,262715197;5,173927967;5,185236262;5,208593941;4,877846003;5,191736903;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-431-5p;4,877846003;5,068420676;4,877846003;4,877846003;5,294389725;4,877846003;5,425469549;5,385575088;5,140823476;5,321819655;4,877846003;5,185236262;5,493297262;5,545184391;4,877846003;4,877846003;4,877846003;5,15321505;4,877846003;5,428651655
hsa-miR-432-5p;5,430175663;5,342979044;5,359329918;5,104438911;6,674878658;6,624914083;7,620253215;7,414091459;6,598517637;6,411673676;6,066831146;6,126815672;7,132770163;6,897899562;7,478312736;7,286138322;6,479596315;6,257681664;6,724219064;6,704708895
hsa-miR-4433b-5p;5,925653364;6,18157621;5,595990933;5,743303306;5,387131156;5,394801717;6,260890371;6,042820608;5,90911597;5,945145458;5,924175729;6,379491228;6,334214664;6,62229416;6,168707165;6,898730374;6,002958361;6,453137941;6,139521942;6,443737329
hsa-miR-4441;5,296452522;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-4446-3p;6,765762264;6,737502967;6,376927289;6,422816788;7,021195752;6,624914083;7,193423941;7,015573343;6,763494957;6,893474913;7,798897063;7,09696849;7,115975398;7,094282889;7,394437022;7,905671629;7,199250485;7,369076864;7,090758592;7,141361132
hsa-miR-4446-5p;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,332088582;5,10048882;4,877846003;5,185236262;4,877846003;4,877846003;4,877846003;5,772857467;5,175239872;4,877846003;4,877846003;4,877846003
hsa-miR-4454;5,467804706;6,051398471;6,097908252;6,175570477;6,157309022;5,926078107;5,979899396;5,816011884;6,199505694;6,15428376;5,653215175;6,585351303;6,197999742;6,636912694;6,265053012;5,772857467;5,391148055;5,853511757;5,783732559;5,757698423
hsa-miR-4466;5,240685896;5,379888871;5,219092727;5,197969105;5,464917139;5,509324468;5,225435281;5,444783432;5,614655031;5,373739828;5,843439054;5,525696293;5,208593941;5,132002131;4,877846003;5,28322197;5,297686451;5,15321505;5,456354007;5,371093289
hsa-miR-4473;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,137358895;4,877846003;4,877846003;4,877846003;5,10048882;4,877846003;4,877846003;4,877846003;4,877846003;5,191736903;4,877846003;4,877846003;4,877846003;4,877846003;5,227469525
hsa-miR-4482-5p;4,877846003;4,877846003;5,119424443;5,197969105;4,877846003;4,877846003;5,123925216;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-4485-3p;5,778675876;6,169286459;6,119020234;6,450182477;5,994482524;6,407136687;6,498269388;6,363505133;6,661117008;5,807223525;6,953096516;6,456395862;6,285129037;6,396071088;7,027093112;6,928460633;5,600035648;6,511453705;5,943040573;5,934331771
hsa-miR-4488;5,087699203;5,068420676;5,555679747;5,770826186;5,172896567;5,137358895;5,303043992;4,877846003;5,462683251;5,192399615;5,754119559;5,408276545;5,344581168;5,443265905;5,191736903;5,28322197;4,877846003;5,489924187;4,877846003;5,305526466
hsa-miR-450a-1-3p;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,362510234;4,877846003;4,877846003;4,877846003;4,877846003;5,175239872;4,877846003;4,877846003;4,877846003
hsa-miR-450a-5p;4,877846003;5,068420676;4,877846003;4,877846003;5,387131156;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,185236262;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,353368057;4,877846003;4,877846003
hsa-miR-4511;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,185236262;4,877846003;4,877846003;4,877846003;5,575473079;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-4516;4,877846003;4,877846003;5,119424443;5,197969105;4,877846003;5,137358895;5,123925216;4,877846003;5,140823476;4,877846003;5,535362477;5,25396709;5,111975611;5,590374128;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003
hsa-miR-451a;5,174362776;4,877846003;5,119424443;5,382467768;5,172896567;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;4,877846003;5,282487898;4,877846003;4,877846003;5,680861474;5,175239872;4,877846003;4,877846003;4,877846003
hsa-miR-452-5p;5,654331051;5,676727905;5,295303247;5,473726226;5,702555165;5,832643314;5,873792428;5,782980426;5,249241032;5,373739828;5,466948433;5,623880315;5,282487898;5,236815297;5,41940867;5,449279274;5,297686451;4,877846003;5,584055229;5,528017448
hsa-miR-454-3p;7,668886979;7,430276137;7,508911215;7,119743677;7,385137014;7,350581964;7,587716503;7,10945083;7,494941819;6,749562389;7,586843304;7,196722705;7,514938351;7,256146677;7,418933483;7,739123098;7,517496683;7,769206207;7,648407617;7,773680058
